time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1980-05-26T10:39:54.330Z,37.624,-118.8816667,-0.461,4.3,ml,7,208,0.05586,0.09,nc,nc1053080,2016-12-13T22:38:20.748Z,"Long Valley area, California",earthquake,2.6,10.12,,0,reviewed,nc,nc
1980-05-26T10:20:31.020Z,37.6161667,-118.7838333,7.256,4.5,ml,6,160,0.04144,0.06,nc,nc1053078,2018-06-04T20:43:45.000Z,"Long Valley area, California",earthquake,0.84,1.44,,0,reviewed,nc,nc
1980-05-26T10:16:45.390Z,37.8701667,-118.5908333,6,3.51,ml,9,315,0.8636,0.53,ci,ci3308154,2016-04-02T10:59:46.552Z,"43km NE of Mammoth Lakes, CA",earthquake,3.68,31.61,0.116,16,reviewed,ci,ci
1980-05-26T08:05:07.530Z,37.614,-118.9528333,6,3.65,ml,6,206,,0.23,ci,ci9727742,2016-02-02T21:34:54.420Z,"3km SE of Mammoth Lakes, CA",earthquake,1.02,31.61,0.273,20,reviewed,ci,ci
1980-05-26T07:43:42.150Z,37.4991667,-118.8966667,6,3.86,ml,3,320,0.6928,0.23,ci,ci12331087,2016-02-02T20:16:03.700Z,"17km SSE of Mammoth Lakes, CA",earthquake,4.05,31.61,0.232,22,reviewed,ci,ci
1980-05-26T07:42:47.810Z,37.6165,-118.8558333,6,4.05,ml,5,212,,0.41,ci,ci9727738,2016-02-03T04:15:49.650Z,"11km ESE of Mammoth Lakes, CA",earthquake,2.45,31.61,0.126,26,reviewed,ci,ci
1980-05-26T07:42:01.190Z,37.6181667,-118.8648333,-0.211,3.6,ml,5,246,0.1279,0.01,nc,nc1053075,2016-12-13T22:37:59.120Z,"Long Valley area, California",earthquake,2.96,7.76,,0,reviewed,nc,nc
1980-05-26T07:21:03.210Z,37.6296667,-118.9458333,6,3.51,ml,6,208,,0.59,ci,ci9727714,2016-02-03T04:15:48.690Z,"3km ESE of Mammoth Lakes, CA",earthquake,2.36,31.61,0.189,20,reviewed,ci,ci
1980-05-26T07:18:38.430Z,37.6141667,-118.9311667,6,3.7,ml,6,208,,0.65,ci,ci9727710,2016-02-02T22:53:56.950Z,"5km ESE of Mammoth Lakes, CA",earthquake,2.42,31.61,0.255,22,reviewed,ci,ci
1980-05-26T07:02:46.890Z,37.448,-118.9376667,6,3.6,ml,2,339,0.688,0.09,ci,ci9727694,2016-02-03T01:34:02.990Z,"21km S of Mammoth Lakes, CA",earthquake,2.25,31.61,0.122,22,reviewed,ci,ci
1980-05-26T06:43:49.290Z,37.661,-118.796,2.509,4.1,ml,6,129,0.07387,0.11,nc,nc1053073,2016-12-13T22:37:49.602Z,"Long Valley area, California",earthquake,3.7,11.21,,0,reviewed,nc,nc
1980-05-26T06:21:10.190Z,37.6443333,-118.8596667,6,3.5,ml,9,214,,0.79,ci,ci3308133,2016-04-02T14:01:16.807Z,"10km E of Mammoth Lakes, CA",earthquake,3.4,31.61,0.217,18,reviewed,ci,ci
1980-05-26T06:03:58.490Z,37.6,-118.8828333,6,3.65,ml,9,209,,0.77,ci,ci12330027,2016-02-02T22:53:55.000Z,"9km ESE of Mammoth Lakes, CA",earthquake,2.52,31.61,0.164,18,reviewed,ci,ci
1980-05-26T05:56:26.790Z,37.6033333,-118.8448333,2.719,4.7,ml,5,237,0.02072,0.02,nc,nc1053070,2018-06-04T20:43:45.000Z,"Long Valley area, California",earthquake,6.39,5.53,,0,reviewed,nc,nc
1980-05-26T05:45:03.590Z,37.5868333,-118.8541667,6,3.73,ml,7,209,,0.33,ci,ci9727650,2016-04-02T04:23:10.410Z,"12km ESE of Mammoth Lakes, CA",earthquake,1.13,31.61,0.208,24,reviewed,ci,ci
1980-05-26T04:47:15.180Z,37.7258333,-117.7525,6,3.9,ml,3,342,0.7708,0.16,ci,ci9727610,2016-02-03T02:57:07.500Z,"60km SW of Tonopah, NV",earthquake,1.84,31.61,0.158,24,reviewed,ci,ci
1980-05-26T04:36:54.360Z,37.6078333,-118.8038333,1.021,4.2,ml,5,149,0.02432,0.05,nc,nc1053068,2016-12-13T22:37:27.372Z,"Long Valley area, California",earthquake,3.96,6.04,,0,reviewed,nc,nc
1980-05-26T04:20:37.460Z,37.7651667,-118.5821667,6,3.57,ml,4,332,0.763,0.53,ci,ci9727594,2016-02-03T04:15:45.080Z,"38km ENE of Mammoth Lakes, CA",earthquake,5.58,31.61,0.104,20,reviewed,ci,ci
1980-05-26T04:02:33.490Z,37.7021667,-118.3995,6,3.52,ml,3,346,0.6607,0.65,ci,ci9727586,2016-02-03T01:34:01.470Z,"35km N of Dixon Lane-Meadow Creek, CA",earthquake,13.86,31.61,0.096,20,reviewed,ci,ci
1980-05-26T03:49:07.130Z,37.7491667,-118.6943333,6,3.99,ml,6,332,0.7861,0.48,ci,ci9727578,2016-02-02T22:53:54.050Z,"28km ENE of Mammoth Lakes, CA",earthquake,6.49,31.61,0.166,24,reviewed,ci,ci
1980-05-26T03:24:30.090Z,37.6193333,-118.806,0.369,4.1,ml,4,139,0.03243,0.33,nc,nc1053067,2016-12-13T22:37:22.540Z,"Long Valley area, California",earthquake,9.79,23.65,,0,reviewed,nc,nc
1980-05-26T02:09:04.300Z,37.8473333,-118.1641667,6,3.91,ml,3,350,0.7934,0.13,ci,ci9727494,2016-04-02T17:12:18.899Z,"56km NNE of Dixon Lane-Meadow Creek, CA",earthquake,8.04,2.48,0.121,24,reviewed,ci,ci
1980-05-26T02:07:33.700Z,37.8228333,-119.8753333,6,3.67,ml,9,308,1.518,0.64,ci,ci3308108,2016-04-02T14:01:35.887Z,"28km WNW of Yosemite Valley, CA",earthquake,6.06,31.61,0.269,27,reviewed,ci,ci
1980-05-26T01:20:49.490Z,37.74,-118.4426667,6,3.67,ml,4,323,0.7052,0.34,ci,ci12333815,2016-02-02T20:15:59.390Z,"39km N of Dixon Lane-Meadow Creek, CA",earthquake,3.69,31.61,0.287,16,reviewed,ci,ci
1980-05-26T01:19:03.810Z,37.6103333,-118.8601667,6,4.54,ml,13,294,0.7486,0.7,ci,ci3308099,2018-06-04T20:43:45.000Z,"11km ESE of Mammoth Lakes, CA",earthquake,5.5,31.61,0.465,21,reviewed,ci,ci
1980-05-26T00:57:01.480Z,37.8755,-118.391,6,4.69,ml,8,314,0.8298,0.9,ci,ci3308093,2018-06-04T20:43:45.000Z,"54km N of Dixon Lane-Meadow Creek, CA",earthquake,10.52,31.61,0.31,24,reviewed,ci,ci
1980-05-25T23:59:18.540Z,37.6748333,-118.747,6,3.91,ml,12,302,0.7439,0.65,ci,ci3308088,2016-04-02T01:12:10.686Z,"21km ENE of Mammoth Lakes, CA",earthquake,4.93,31.61,0.099,22,reviewed,ci,ci
1980-05-25T23:56:03.640Z,37.5,-118.75,6,3.88,ml,0,,1.847,,ci,ci9727422,2016-02-02T22:53:51.610Z,"25km SE of Mammoth Lakes, CA",earthquake,,,0.037,12,reviewed,ci,ci
1980-05-25T23:55:46.160Z,37.6346667,-118.8981667,6,3.71,ml,10,295,0.7869,0.56,ci,ci3308087,2016-04-02T14:01:13.054Z,"7km E of Mammoth Lakes, CA",earthquake,7.28,31.61,0.153,12,reviewed,ci,ci
1980-05-25T22:46:20.870Z,37.656,-118.7836667,6,3.79,ml,9,299,0.7453,0.69,ci,ci12333751,2016-02-03T04:15:38.620Z,"17km E of Mammoth Lakes, CA",earthquake,5.01,31.61,0.162,13,reviewed,ci,ci
1980-05-25T22:44:06.810Z,37.5783333,-118.9268333,6,3.99,ml,8,291,0.7631,0.56,ci,ci12333739,2016-02-03T02:57:04.570Z,"8km SE of Mammoth Lakes, CA",earthquake,3.92,31.61,0.126,15,reviewed,ci,ci
1980-05-25T22:33:36.640Z,37.6513333,-118.7076667,6,3.97,ml,4,333,0.7072,0.5,ci,ci9727382,2016-02-02T20:15:57.000Z,"24km E of Mammoth Lakes, CA",earthquake,4.58,31.61,0.084,28,reviewed,ci,ci
1980-05-25T22:29:19.450Z,37.7425,-118.5516667,6,3.54,ml,3,341,0.7332,0.36,ci,ci9727378,2016-02-03T01:33:56.120Z,"39km ENE of Mammoth Lakes, CA",earthquake,4.74,31.61,0.13,24,reviewed,ci,ci
1980-05-25T22:10:34.850Z,37.5605,-118.7975,2.329,4.3,ml,4,281,0.2054,0.03,nc,nc1053062,2016-12-13T22:36:58.127Z,"Central California",earthquake,3.83,7.71,,0,reviewed,nc,nc
1980-05-25T21:47:15.860Z,37.5486667,-118.8005,1.199,3.9,ml,5,284,0.2135,0.05,nc,nc1053060,2016-12-13T22:36:48.099Z,"Central California",earthquake,4.44,8.07,,0,reviewed,nc,nc
1980-05-25T21:25:53.150Z,37.6981667,-118.5656667,6,3.5,ml,7,310,0.6962,0.59,ci,ci3308060,2016-04-02T20:13:15.586Z,"37km E of Mammoth Lakes, CA",earthquake,4.09,31.61,0.166,22,reviewed,ci,ci
1980-05-25T21:20:52.300Z,37.7376667,-118.6238333,6,3.81,ml,6,309,0.7508,0.34,ci,ci12333735,2016-02-02T18:56:48.790Z,"33km ENE of Mammoth Lakes, CA",earthquake,2.82,31.61,0.191,11,reviewed,ci,ci
1980-05-25T21:20:07.630Z,37.6653333,-118.7095,6,3.65,ml,9,302,0.7197,0.67,ci,ci12333731,2016-02-03T00:11:47.000Z,"24km E of Mammoth Lakes, CA",earthquake,5.01,31.61,0.159,12,reviewed,ci,ci
1980-05-25T21:17:25.230Z,37.772,-118.5535,6,3.99,ml,4,339,0.7614,0.65,ci,ci3308059,2016-04-02T04:25:50.768Z,"40km ENE of Mammoth Lakes, CA",earthquake,7.8,31.61,0.213,30,reviewed,ci,ci
1980-05-25T21:01:12.780Z,37.5,-118.75,6,3.64,ml,2,339,1.186,1.48,ci,ci9727266,2016-02-03T01:33:54.070Z,"25km SE of Mammoth Lakes, CA",earthquake,99,31.61,0.132,8,reviewed,ci,ci
1980-05-25T20:59:22.370Z,37.6018333,-118.8198333,14.359,5,ml,6,92,0.01261,0.02,nc,nc1053059,2018-06-04T20:43:45.000Z,"Long Valley area, California",earthquake,0.71,1.38,,0,reviewed,nc,nc
1980-05-25T20:47:52.210Z,37.4713333,-118.8941667,6,3.56,ml,3,289,0.6738,0.18,ci,ci3308052,2016-02-02T20:15:55.050Z,"20km SSE of Mammoth Lakes, CA",earthquake,1.68,31.61,0.197,22,reviewed,ci,ci
1980-05-25T20:44:42.910Z,37.5743333,-118.837,6,3.89,ml,6,292,0.7097,0.48,ci,ci12333719,2016-02-03T02:57:02.630Z,"14km ESE of Mammoth Lakes, CA",earthquake,4.62,31.61,0.236,14,reviewed,ci,ci
1980-05-25T20:38:37.800Z,37.8985,-118.5388333,6,4.49,ml,10,317,0.8779,0.9,ci,ci12333667,2018-06-04T20:43:45.000Z,"48km NE of Mammoth Lakes, CA",earthquake,11.34,31.61,0.084,13,reviewed,ci,ci
1980-05-25T20:37:43.550Z,37.5,-118.75,4,3.61,ml,2,339,1.186,1.04,ci,ci9727234,2016-02-03T01:33:52.550Z,"25km SE of Mammoth Lakes, CA",earthquake,99,31.61,0.022,10,reviewed,ci,ci
1980-05-25T20:35:47.930Z,37.6186667,-118.8348333,4.833,5.7,ml,4,182,0.005405,0.04,nc,nc1053058,2018-06-04T20:43:45.000Z,"Long Valley area, California",earthquake,1.65,3.79,,0,reviewed,nc,nc
1980-05-25T20:34:48.600Z,37.5393333,-118.8316667,8.582,3.6,ml,8,116,0.5919,0.06,nc,nc1053057,2016-12-13T22:36:33.797Z,"Central California",earthquake,0.74,1.05,,0,reviewed,nc,nc
1980-05-25T20:23:25.430Z,37.6283333,-118.8695,3.209,4.5,ml,4,192,0.05225,0.03,nc,nc1053056,2018-06-04T20:43:45.000Z,"Long Valley area, California",earthquake,5.09,6.47,,0,reviewed,nc,nc
1980-05-25T20:12:23.350Z,37.49,-118.8108333,6,3.71,ml,12,288,0.6355,0.82,ci,ci12329979,2016-02-03T02:57:02.130Z,"22km SE of Mammoth Lakes, CA",earthquake,4.16,31.61,0.167,28,reviewed,ci,ci
1980-05-25T19:54:59.260Z,37.676,-118.754,6,3.94,ml,9,301,0.748,0.81,ci,ci3308039,2016-04-02T01:11:12.459Z,"20km ENE of Mammoth Lakes, CA",earthquake,5.77,31.61,0.055,14,reviewed,ci,ci
1980-05-25T19:51:49.770Z,37.7866667,-118.793,6,4.1,ml,7,285,,0.51,ci,ci3308038,2016-04-01T21:54:28.477Z,"23km NE of Mammoth Lakes, CA",earthquake,3.38,31.61,0.108,24,reviewed,ci,ci
1980-05-25T19:49:53.270Z,37.7068333,-118.5931667,6,3.91,ml,2,344,1.329,0.31,ci,ci12333651,2016-02-02T18:56:46.400Z,"35km ENE of Mammoth Lakes, CA",earthquake,28.43,31.61,0.209,12,reviewed,ci,ci
1980-05-25T19:44:50.910Z,37.5538333,-118.807,11.856,6.1,ml,7,191,0.03964,0.1,nc,nc1053054,2018-06-04T20:43:45.000Z,"Central California",earthquake,1.82,1.37,,0,reviewed,nc,nc
1980-05-25T19:41:21.140Z,37.495,-118.9081667,-0.721,4.4,ml,4,307,0.1162,0.13,nc,nc1053053,2016-12-13T22:35:57.914Z,"Central California",earthquake,9.79,11.74,,0,reviewed,nc,nc
1980-05-25T19:31:46.620Z,37.8398333,-118.3936667,6,3.83,ml,9,313,0.795,0.58,ci,ci3308034,2016-04-02T07:37:52.145Z,"50km N of Dixon Lane-Meadow Creek, CA",earthquake,5.83,31.61,0.227,26,reviewed,ci,ci
1980-05-25T19:09:56.270Z,37.596,-119.117,2.86,3.5,ml,3,305,1.421,0.32,ci,ci12333483,2016-02-02T18:56:44.950Z,"13km WSW of Mammoth Lakes, CA",earthquake,6.38,31.61,0.188,13,reviewed,ci,ci
1980-05-25T18:44:59.680Z,37.7575,-117.7858333,6,3.86,ml,3,344,0.7861,0.33,ci,ci9727070,2016-02-02T21:34:41.500Z,"60km SW of Tonopah, NV",earthquake,5.3,31.61,0.212,28,reviewed,ci,ci
1980-05-25T18:34:15.110Z,37.5978333,-118.8543333,0.129,4.6,ml,5,223,0.02432,0.11,nc,nc1053050,2018-06-04T20:43:45.000Z,"Long Valley area, California",earthquake,5.84,5.07,,0,reviewed,nc,nc
1980-05-25T18:13:58.470Z,37.6453333,-118.7343333,6,4.05,ml,10,300,0.7139,0.67,ci,ci3308017,2016-04-02T14:03:30.154Z,"22km E of Mammoth Lakes, CA",earthquake,4.32,31.61,0.096,30,reviewed,ci,ci
1980-05-25T18:11:37.820Z,37.7928333,-118.5223333,6,3.62,ml,8,315,0.7731,0.71,ci,ci12333475,2016-02-02T20:15:50.770Z,"44km ENE of Mammoth Lakes, CA",earthquake,7.61,31.61,0.214,10,reviewed,ci,ci
1980-05-25T18:05:44.110Z,37.8061667,-117.8728333,6,3.91,ml,5,346,0.8027,0.26,ci,ci3308014,2016-04-02T01:11:28.980Z,"64km WSW of Tonopah, NV",earthquake,5.5,31.61,0.256,14,reviewed,ci,ci
1980-05-25T17:48:29.600Z,37.585,-118.9025,0.679,4.6,ml,4,262,0.06216,0.14,nc,nc1053049,2018-06-04T20:43:45.000Z,"Central California",earthquake,11.85,7.39,,0,reviewed,nc,nc
1980-05-25T17:46:51.410Z,37.3961667,-119.1483333,6,3.74,ml,3,312,0.8085,0.82,ci,ci9726986,2016-02-02T21:34:40.470Z,"31km SSW of Mammoth Lakes, CA",earthquake,13.18,31.61,0.165,22,reviewed,ci,ci
1980-05-25T17:46:04.240Z,37.503,-118.728,5,3.56,ml,,,,,ci,ci9726978,2016-02-03T01:33:48.330Z,"27km SE of Mammoth Lakes, CA",earthquake,,,0.181,10,reviewed,ci,ci
1980-05-25T17:45:47.340Z,37.6,-118.817,4,3.5,mh,,,,,ci,ci9726974,2016-02-02T20:15:54.610Z,"15km ESE of Mammoth Lakes, CA",earthquake,,,0.187,11,reviewed,ci,ci
1980-05-25T17:45:34.940Z,37.6996667,-118.6543333,6,3.69,ml,3,337,0.7275,0.47,ci,ci9726970,2016-02-03T04:15:36.710Z,"29km ENE of Mammoth Lakes, CA",earthquake,10.04,31.61,0.11,26,reviewed,ci,ci
1980-05-25T17:32:57.080Z,37.8405,-118.6586667,6,3.5,ml,3,340,0.8558,0.53,ci,ci12330555,2016-02-02T21:32:13.570Z,"36km NE of Mammoth Lakes, CA",earthquake,11.81,31.61,0.081,8,reviewed,ci,ci
1980-05-25T17:27:10.450Z,37.775,-118.573,6,3.58,ml,3,342,0.7696,0.54,ci,ci9726938,2016-02-02T22:51:16.720Z,"39km ENE of Mammoth Lakes, CA",earthquake,12.69,31.61,0.242,11,reviewed,ci,ci
1980-05-25T17:21:52.040Z,37.7906667,-118.5796667,6,3.55,ml,3,342,0.7861,0.49,ci,ci9726930,2016-02-03T00:09:37.050Z,"39km ENE of Mammoth Lakes, CA",earthquake,12.93,31.61,0.316,8,reviewed,ci,ci
1980-05-25T17:18:21.850Z,37.5693333,-119.0555,6,3.99,ml,2,342,0.8352,0.04,ci,ci9726922,2016-02-03T01:33:46.910Z,"10km SW of Mammoth Lakes, CA",earthquake,2.26,31.61,0.054,22,reviewed,ci,ci
1980-05-25T17:17:29.330Z,37.686,-117.7673333,6,3.73,ml,3,341,0.7305,0.35,ci,ci9726918,2016-02-03T02:56:57.800Z,"64km SW of Tonopah, NV",earthquake,6.1,31.61,0.257,20,reviewed,ci,ci
1980-05-25T17:16:51.570Z,37.7748333,-117.8018333,6,4.05,ml,5,323,0.7961,0.19,ci,ci9726914,2016-02-02T22:53:45.000Z,"60km WSW of Tonopah, NV",earthquake,3.33,31.61,0.287,24,reviewed,ci,ci
1980-05-25T17:12:39.640Z,37.7766667,-117.7941667,6,3.76,ml,3,344,0.8003,0.39,ci,ci9726898,2016-02-02T22:53:44.520Z,"59km WSW of Tonopah, NV",earthquake,7.02,31.61,0.15,26,reviewed,ci,ci
1980-05-25T17:11:40.350Z,37.1395,-118.5576667,6,3.76,ml,3,290,0.2754,0,ci,ci9726894,2016-02-03T00:11:43.220Z,"24km W of Big Pine, CA",earthquake,2.01,31.61,0.155,10,reviewed,ci,ci
1980-05-25T17:08:29.090Z,37.4705,-119.0506667,6,4.53,ml,2,337,1.289,0.06,ci,ci9726890,2018-06-04T20:43:45.000Z,"20km SSW of Mammoth Lakes, CA",earthquake,1.84,31.61,0.078,9,reviewed,ci,ci
1980-05-25T17:06:22.990Z,37.5925,-118.8621667,0.839,4.6,ml,5,141,0.03333,0.05,nc,nc1053046,2018-06-04T20:43:45.000Z,"Long Valley area, California",earthquake,0.58,8.92,,0,reviewed,nc,nc
1980-05-25T17:03:28.670Z,37.6953333,-118.7565,6,3.8,ml,3,333,0.7651,0.51,ci,ci9726874,2016-02-02T22:51:16.270Z,"21km ENE of Mammoth Lakes, CA",earthquake,11.22,31.61,0.038,3,reviewed,ci,ci
1980-05-25T16:59:47.890Z,37.5955,-118.973,6,3.94,ml,2,345,0.8017,0.21,ci,ci12333443,2016-02-02T21:34:39.980Z,"5km S of Mammoth Lakes, CA",earthquake,3.17,31.61,0.116,12,reviewed,ci,ci
1980-05-25T16:59:47.690Z,37.8113333,-118.5711667,6,4.05,ml,3,343,0.8031,0.63,ci,ci9726858,2016-02-03T00:11:42.200Z,"41km ENE of Mammoth Lakes, CA",earthquake,14.63,31.61,0.113,24,reviewed,ci,ci
1980-05-25T16:56:11.230Z,37.8888333,-118.5596667,6,4.2,ml,3,344,0.8734,0.53,ci,ci9726838,2016-02-02T22:53:44.050Z,"46km NE of Mammoth Lakes, CA",earthquake,9.68,31.61,0.226,24,reviewed,ci,ci
1980-05-25T16:54:34.040Z,37.6,-118.817,4,3.5,mh,,,,,ci,ci9726834,2016-02-03T04:15:36.280Z,"15km ESE of Mammoth Lakes, CA",earthquake,,,,0,reviewed,ci,ci
1980-05-25T16:54:05.840Z,37.6,-118.817,4,3.72,ml,,,,,ci,ci9726830,2016-02-02T22:53:48.800Z,"15km ESE of Mammoth Lakes, CA",earthquake,,,0.105,8,reviewed,ci,ci
1980-05-25T16:53:47.340Z,37.6,-118.817,4,3.87,ml,,,,,ci,ci9726826,2016-02-02T20:15:54.170Z,"15km ESE of Mammoth Lakes, CA",earthquake,,,0.089,8,reviewed,ci,ci
1980-05-25T16:52:29.160Z,37.621,-118.726,4.29,4.6,mh,,,,,ci,ci9726818,2016-02-02T22:53:48.380Z,"22km E of Mammoth Lakes, CA",earthquake,,,,0,reviewed,ci,ci
1980-05-25T16:52:28.890Z,37.7638333,-117.924,6,4.6,ml,2,353,1.327,0.16,ci,ci9726822,2016-02-02T21:32:12.650Z,"60km NE of Dixon Lane-Meadow Creek, CA",earthquake,8.4,31.61,0.424,7,reviewed,ci,ci
1980-05-25T16:49:27.160Z,37.6768333,-118.8996667,6.686,6,ml,42,55,0.06126,1.35,nc,nc1053045,2018-06-04T20:43:45.000Z,"Long Valley area, California",earthquake,1.99,2.52,,0,reviewed,nc,nc
1980-05-25T16:45:24.870Z,37.8678333,-118.392,6,4.13,ml,3,347,0.8223,0.43,ci,ci3309601,2016-02-02T21:34:47.630Z,"54km N of Dixon Lane-Meadow Creek, CA",earthquake,12.28,31.61,0.19,28,reviewed,ci,ci
1980-05-25T16:41:55.230Z,37.773,-117.8305,6,4.16,ml,3,343,1.346,0.74,ci,ci3309600,2016-02-03T01:30:58.200Z,"62km WSW of Tonopah, NV",earthquake,14.78,31.61,0.176,14,reviewed,ci,ci
1980-05-25T16:39:41.600Z,37.7165,-118.3253333,6,4.08,ml,2,347,1.289,0.14,ci,ci9726786,2016-02-02T22:51:15.320Z,"38km NNE of Dixon Lane-Meadow Creek, CA",earthquake,4.64,31.61,0.215,10,reviewed,ci,ci
1980-05-25T16:38:46.760Z,37.6,-118.817,4,4.2,mh,,,,,ci,ci9726782,2016-02-02T19:45:11.360Z,"15km ESE of Mammoth Lakes, CA",earthquake,,,,,reviewed,ci,ci
1980-05-25T16:37:56.860Z,37.6,-118.817,4,4,mh,,,,,ci,ci9726778,2016-02-03T03:45:39.500Z,"15km ESE of Mammoth Lakes, CA",earthquake,,,,,reviewed,ci,ci
1980-05-25T16:37:21.310Z,37.6,-118.817,4,4,mh,,,,,ci,ci9726774,2016-02-02T18:25:22.070Z,"15km ESE of Mammoth Lakes, CA",earthquake,,,,,reviewed,ci,ci
1980-05-25T16:37:00.960Z,37.6,-118.817,4,4,mh,,,,,ci,ci9726770,2016-02-02T21:04:01.840Z,"15km ESE of Mammoth Lakes, CA",earthquake,,,,,reviewed,ci,ci
1980-05-25T16:36:49.230Z,37.6,-118.817,4,4.3,mh,,,,,ci,ci9726766,2016-02-03T02:24:37.510Z,"15km ESE of Mammoth Lakes, CA",earthquake,,,,,reviewed,ci,ci
1980-05-25T16:33:44.000Z,37.5903333,-118.831,6.806,6.1,ml,11,159,0.004505,0.15,nc,nc1053043,2018-06-04T20:43:45.000Z,"Central California",earthquake,1.71,1.44,,0,reviewed,nc,nc
1980-05-25T04:49:34.490Z,37.6413333,-118.8508333,4.071,3.9,ml,5,161,0.05495,0.04,nc,nc1053037,2016-12-13T22:34:26.499Z,"Long Valley area, California",earthquake,4.29,7.97,,0,reviewed,nc,nc
1980-05-24T23:01:23.690Z,46.3328333,-122.213,1.516,4.1,md,24,50,0.09356,0.19,uw,uw10097138,2016-07-24T21:35:45.490Z,"Washington",earthquake,0.594,1.48,0.02,12,reviewed,uw,uw
1980-05-24T10:03:36.300Z,39.937,-111.966,5,5,mb,,,,,us,usp00017d8,2014-11-06T23:24:22.039Z,"Utah",earthquake,,,,,reviewed,u,us
1980-05-22T12:59:58.530Z,37.0031,-116.0314,0.3,3.56,ml,8,260,1.739,0.45,ci,ci12330495,2016-04-01T22:01:10.978Z,"65km E of Beatty, NV",nuclear explosion,9.84,8.63,0.136,12,reviewed,ci,ci
1980-05-21T16:02:31.880Z,46.1955,-122.2048333,13.031,4.3,md,18,62,0.02199,0.12,uw,uw10094878,2016-07-24T21:35:03.220Z,"Mount St. Helens area, Washington",earthquake,0.616,1.05,0.05,11,reviewed,uw,uw
1980-05-20T00:50:32.780Z,35.0606667,-119.0381667,0.22,3.86,ml,50,92,0.2201,0.54,ci,ci3309314,2016-04-02T10:56:11.439Z,"16km NW of Grapevine, CA",earthquake,0.66,1.88,0.164,30,reviewed,ci,ci
1980-05-19T22:19:08.210Z,37.6348333,-118.8585,6.479,3.5,ml,5,219,0.05135,0.04,nc,nc1052918,2016-12-13T22:24:32.576Z,"Long Valley area, California",earthquake,4.63,7.3,,0,reviewed,nc,nc
1980-05-19T14:21:57.210Z,46.2161667,-122.2055,13.763,3.6,md,13,92,0.07834,0.09,uw,uw10091908,2016-07-24T21:34:11.460Z,"Mount St. Helens area, Washington",earthquake,0.014,0.04,0.14,1,reviewed,uw,uw
1980-05-19T07:18:50.750Z,46.2105,-122.2016667,14.454,3.6,md,27,58,0.0295,0.17,uw,uw10090523,2016-07-24T21:33:45.040Z,"Mount St. Helens area, Washington",earthquake,0.731,1.24,0.04,12,reviewed,uw,uw
1980-05-19T01:31:58.590Z,46.206,-122.2066667,11.402,3.7,md,20,61,0.02413,0.14,uw,uw10089233,2016-07-24T21:33:22.030Z,"Mount St. Helens area, Washington",earthquake,0.553,1,0.2,1,reviewed,uw,uw
1980-05-19T01:11:41.930Z,46.222,-122.1945,17.367,3.6,md,20,60,0.04073,0.07,uw,uw10089048,2016-07-24T21:33:18.800Z,"Mount St. Helens area, Washington",earthquake,0.34,0.58,0.21,1,reviewed,uw,uw
1980-05-19T00:57:59.630Z,46.2131667,-122.2013333,12.992,3.9,md,22,49,0.0313,0.15,uw,uw10088893,2016-07-24T21:33:15.920Z,"Mount St. Helens area, Washington",earthquake,0.609,0.92,0.04,1,reviewed,uw,uw
1980-05-19T00:53:03.120Z,46.2145,-122.2073333,14.562,3.5,md,21,49,0.02913,0.16,uw,uw10088808,2016-07-24T21:33:14.470Z,"Mount St. Helens area, Washington",earthquake,0.603,0.8,0.11,1,reviewed,uw,uw
1980-05-19T00:51:33.180Z,46.204,-122.2101667,11.692,3.5,md,22,61,0.06967,0.12,uw,uw10088778,2016-07-24T21:33:14.120Z,"Mount St. Helens area, Washington",earthquake,0.509,0.96,0.12,1,reviewed,uw,uw
1980-05-19T00:18:02.790Z,46.2043333,-122.1873333,0.796,4,md,17,84,0.1058,0.16,uw,uw10088428,2016-07-24T21:33:05.520Z,"Mount St. Helens area, Washington",earthquake,0.582,1.59,0.15,1,reviewed,uw,uw
1980-05-18T23:26:57.920Z,46.219,-122.2043333,6.796,3.6,md,16,82,0.1067,0.18,uw,uw10088013,2016-07-24T21:32:50.940Z,"Mount St. Helens area, Washington",earthquake,0.641,1.17,0.13,1,reviewed,uw,uw
1980-05-18T23:23:23.950Z,46.205,-122.2086667,12.056,3.8,md,18,83,0.1036,0.15,uw,uw10087983,2016-07-24T21:32:50.210Z,"Mount St. Helens area, Washington",earthquake,0.714,1.31,0.08,1,reviewed,uw,uw
1980-05-18T23:16:39.900Z,46.2121667,-122.2106667,12.776,3.6,md,19,60,0.102,0.13,uw,uw10087953,2016-07-24T21:32:49.570Z,"Mount St. Helens area, Washington",earthquake,0.05,0.07,0.12,1,reviewed,uw,uw
1980-05-18T23:14:19.560Z,46.2105,-122.1841667,2.796,4.1,md,17,63,0.1122,0.11,uw,uw10087938,2016-07-24T21:32:49.200Z,"Mount St. Helens area, Washington",earthquake,0.806,14.06,0.1,1,reviewed,uw,uw
1980-05-18T23:09:41.360Z,46.1493333,-122.1706667,26.069,4.1,md,9,153,0.05608,0.3,uw,uw10087908,2016-07-24T21:32:48.400Z,"Mount St. Helens area, Washington",earthquake,4.999,8.02,0.11,1,reviewed,uw,uw
